Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Customer_Tenure,Total_Spend,Family_Size,Total_Campaigns_Accepted,Age,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Partnered,Marital_Status_Single
0.23406269784304798,0.3105321245402283,0.3517134788948544,1.4285533225039493,2.5047121601864135,-0.5541428908165424,0.6932319721778877,-0.09781205538008357,2.3779517771928544,1.5291286142278409,1.6754881225754505,-1.2648032713206625,-0.4392649149703374,0.9864429275434143,-0.15804073293140258,0.9928056619687843,-0.4440616035254047,-0.5265296092289709,-1.3488285370616448,1.3541637976230343
-0.2345594797705348,-0.38050943800360176,-0.16823119704310258,-1.125881160341153,-0.5710823920429956,-1.1695178074035923,-0.1315744978066488,-0.09781205538008357,-0.4205299744053216,-1.1884105623907206,-0.9623583186811777,1.4058056369657486,-0.4392649149703374,1.2368007416347566,-0.15804073293140258,0.9928056619687843,-0.4440616035254047,-0.5265296092289709,-1.3488285370616448,1.3541637976230343
0.7694776413179528,-0.7951343755298999,-0.6881758729810595,1.4285533225039493,-0.22932744179528344,1.2919818589446075,-0.543977732798917,-0.09781205538008357,-0.4205299744053216,-0.20515547848691384,0.2802498476717874,-1.2648032713206625,-0.4392649149703374,0.3188220899665018,-0.15804073293140258,0.9928056619687843,-0.4440616035254047,-0.5265296092289709,0.7413840770143029,-0.7384631030273452
-1.0172387789593047,-0.7951343755298999,-0.16823119704310258,-0.7609619485061384,-0.9128373422907077,-0.5541428908165424,0.28082873718561946,-0.09781205538008357,-0.4205299744053216,-1.0599450740414795,-0.9192237227864153,0.070501182822543,-0.4392649149703374,-1.2667773992786657,-0.15804073293140258,0.9928056619687843,-0.4440616035254047,-0.5265296092289709,0.7413840770143029,-0.7384631030273452
0.24022145971604317,1.5544069371191225,1.3916028307707684,0.3337956869989054,0.1124275084524287,0.0612320257705075,-0.1315744978066488,-0.09781205538008357,-0.4205299744053216,-0.9512435069767371,-0.307044265664594,0.070501182822543,-0.4392649149703374,-1.0164195851873234,-0.15804073293140258,-1.0072464715974214,-0.4440616035254047,1.8992284241419217,0.7413840770143029,-0.7384631030273452
0.4078987184517833,-1.1406551568018148,-0.16823119704310258,0.69871489883392,0.45418245870014085,1.2919818589446075,0.28082873718561946,-0.09781205538008357,-0.4205299744053216,-0.29903410458828233,0.18070847253002784,0.070501182822543,-0.4392649149703374,0.15191688057227362,-0.15804073293140258,-1.0072464715974214,2.2519398030836277,-0.5265296092289709,0.7413840770143029,-0.7384631030273452
0.1346086270810675,-0.5187177505123678,0.8716581548328114,1.0636341106689347,0.1124275084524287,0.36891948406403247,0.28082873718561946,-0.09781205538008357,-0.4205299744053216,1.183259991749115,-0.028328415267667238,0.070501182822543,-0.4392649149703374,-0.18189353821618268,-0.15804073293140258,0.9928056619687843,-0.4440616035254047,-0.5265296092289709,-1.3488285370616448,1.3541637976230343
-0.7467300639183287,-0.5878219067667508,-0.16823119704310258,-0.031123524836109216,-0.9128373422907077,-0.5541428908165424,1.1056352071701558,-0.09781205538008357,-0.4205299744053216,0.31364745523117515,-0.7267770641790134,0.070501182822543,-0.4392649149703374,-1.3502300039757797,-0.15804073293140258,-1.0072464715974214,-0.4440616035254047,1.8992284241419217,0.7413840770143029,-0.7384631030273452
-0.8700245032209357,-1.0369989224202403,-0.6881758729810595,-0.39604273667112383,-0.9128373422907077,-1.1695178074035923,1.5180384421624242,-0.09781205538008357,2.3779517771928544,0.1703590259185601,-0.9308368832196205,0.070501182822543,-0.4392649149703374,-0.43225135230752487,-0.15804073293140258,-1.0072464715974214,-0.4440616035254047,1.8992284241419217,0.7413840770143029,-0.7384631030273452
-1.851572209986099,0.6560529058121434,-0.6881758729810595,-1.125881160341153,-0.9128373422907077,-1.7848927239906425,6.054474027077375,-0.09781205538008357,-0.4205299744053216,-1.213115463996344,-0.9258598144625325,1.4058056369657486,1.0333690511026847,1.570611160423213,-0.15804073293140258,-1.0072464715974214,-0.4440616035254047,1.8992284241419217,0.7413840770143029,-0.7384631030273452
